"201201",1204,409,386,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,559,14,24,0,58,0,0,0,0,0,2025,1283,1283,0,559,559,0,0,0,0,135,135,0,16,0,16,0,32,0,0,0,0,0,0,0
"201202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201203",1190,404,377,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,559,14,24,0,48,0,0,0,0,0,1698,901,0,901,575,0,575,0,0,0,108,0,108,82,0,82,0,32,0,0,0,0,0,0,0
"201204",1071,380,353,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,452,14,24,0,57,0,0,0,0,0,1160,373,0,373,589,0,589,0,0,0,86,0,86,80,0,80,0,32,0,0,0,0,0,0,0
"201205",1064,375,347,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,452,14,24,0,56,0,0,0,0,0,430,28,0,28,243,0,243,0,0,0,68,0,68,59,0,59,0,32,0,0,0,0,0,0,0
"201206",1145,418,383,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,452,14,24,0,93,0,0,0,0,0,409,32,0,32,214,0,214,0,0,0,84,0,84,47,0,47,0,32,0,0,0,0,0,0,0
"201207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201208",1114,405,383,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,452,14,24,0,75,0,0,0,0,0,446,71,0,71,230,0,230,0,0,0,88,0,88,24,0,24,0,33,0,0,0,0,0,0,0
"201209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201210",1112,408,385,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,452,14,24,0,71,0,0,0,0,0,735,229,0,229,384,0,384,0,0,0,75,0,75,15,0,15,0,33,0,0,0,0,0,0,0
"201211",1108,403,381,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,452,14,24,0,71,0,0,0,0,0,1421,774,0,774,474,0,474,0,0,0,108,0,108,32,0,32,0,33,0,0,0,0,0,0,0
"201212",1160,417,383,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,452,14,24,0,110,0,0,0,0,0,2282,1493,0,1493,588,0,588,0,0,0,139,0,139,29,0,29,0,33,0,0,0,0,0,0,0
"201301",1180,411,380,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,480,14,24,0,98,0,0,0,0,0,2424,1584,0,1584,646,0,646,0,0,0,152,0,152,8,0,8,0,33,0,0,0,0,0,0,0
"201302",1141,405,382,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,480,14,24,0,67,0,0,0,0,0,1987,1230,0,1230,558,0,558,0,0,0,153,0,153,12,0,12,0,33,0,0,0,0,0,0,0
"201303",1126,388,361,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,480,14,24,0,69,0,0,0,0,0,1650,790,0,790,672,0,672,0,0,0,111,0,111,78,0,78,0,0,0,0,0,0,0,0,0
"201304",1135,390,367,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,480,14,24,0,75,0,0,0,0,0,1244,522,0,522,540,0,540,0,0,0,97,0,97,85,0,85,0,0,0,0,0,0,0,0,0
"201305",1128,410,381,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,480,14,24,0,48,0,0,0,0,0,713,155,0,155,414,0,414,0,0,0,79,0,79,65,0,65,0,0,0,0,0,0,0,0,0
"201306",1125,409,382,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,480,14,24,0,46,0,0,0,0,0,406,26,0,26,240,0,240,0,0,0,68,0,68,72,0,72,0,0,0,0,0,0,0,0,0
"201307",1122,393,372,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,480,14,24,0,59,0,0,0,0,0,363,26,0,26,210,0,210,0,0,0,77,0,77,50,0,50,0,0,0,0,0,0,0,0,0
"201308",1143,399,379,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,480,14,24,0,74,0,0,0,0,0,308,19,0,19,147,0,147,0,0,0,86,0,86,56,0,56,0,0,0,0,0,0,0,0,0
"201309",1129,396,375,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,480,14,24,0,63,0,0,0,0,0,340,51,0,51,193,0,193,0,0,0,72,0,72,23,0,23,0,0,0,0,0,0,0,0,0
"201310",1141,410,385,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,480,14,24,0,61,0,0,0,0,0,1259,665,0,665,470,0,470,0,0,0,88,0,88,35,0,35,0,0,0,0,0,0,0,0,0
